序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
17,新北市,2012/11,林口,3.9,0.41,-,32.5,44,26,18.65,3.16,15.49,-,-,-,19.96,85.89
18,新北市,2012/11,萬里,2.6,0.3,-,42.7,49,19,8.4,1.64,6.75,-,-,-,21.78,76.49
19,臺中市,2012/11,西屯,3.2,0.55,-,28.6,65,40,29.87,8.15,21.72,2.237,0.333,1.903,22.37,75.72
20,臺中市,2012/11,忠明,3.4,0.74,-,22.7,59,35,37.32,11.62,25.71,2.192,0.29,1.903,23.22,72.33
21,臺中市,2012/11,豐原,3.5,0.68,-,28.1,67,34,25.38,5.68,19.7,2.206,0.265,1.941,21.53,70.86
22,臺中市,2012/11,沙鹿,3.4,0.5,-,30.7,59,39,23.57,4.3,19.27,-,-,-,21.73,75.71
23,臺中市,2012/11,大里,2.7,0.79,440.53,24.1,69,43,37.08,10.84,26.24,2.363,0.408,1.955,23.05,68.58
24,臺南市,2012/11,新營,4.1,0.53,-,28.6,98,43,22.3,3.95,18.34,2.194,0.165,2.029,23.49,78.0
25,臺南市,2012/11,善化,4.0,0.47,431.16,28.8,80,41,22.0,3.62,18.38,-,-,-,22.36,77.73
26,臺南市,2012/11,安南,3.6,0.51,-,31.9,86,40,23.41,4.16,19.25,2.223,0.249,1.974,23.48,73.43
27,臺南市,2012/11,臺南,4.2,0.66,-,34.9,76,44,24.06,3.11,20.95,2.162,0.291,1.872,23.93,78.15
28,高雄市,2012/11,左營,5.2,0.7,-,29.9,89,51,28.22,5.9,22.32,2.419,0.336,2.083,24.09,75.9
29,高雄市,2012/11,楠梓,4.4,0.59,-,30.4,104,51,27.7,5.76,21.93,2.124,0.227,1.897,24.22,76.79
30,高雄市,2012/11,前金,5.3,0.69,-,32.2,95,52,27.7,4.6,23.09,2.247,0.28,1.967,24.56,74.24
31,高雄市,2012/11,前鎮,6.5,0.66,-,30.4,80,49,34.11,7.02,27.09,2.331,0.356,1.976,24.55,74.42
32,高雄市,2012/11,復興,7.2,0.99,-,27.8,83,42,40.61,10.55,30.06,2.573,0.488,2.085,24.87,72.66
33,高雄市,2012/11,小港,8.5,0.64,-,29.5,72,50,38.49,10.21,28.28,2.209,0.317,1.892,25.3,73.29
34,高雄市,2012/11,鳳山,7.2,0.76,-,31.4,96,51,31.41,6.28,25.13,2.446,0.399,2.047,24.69,73.22
35,高雄市,2012/11,林園,6.4,0.49,-,42.1,62,35,20.65,3.26,17.38,2.243,0.082,2.161,23.81,78.72
36,高雄市,2012/11,大寮,6.5,0.6,-,30.2,77,52,26.43,5.07,21.35,2.363,0.284,2.078,24.75,78.28
37,高雄市,2012/11,仁武,7.9,0.62,-,27.8,88,49,34.56,7.53,27.03,2.379,0.321,2.058,24.32,76.55
38,高雄市,2012/11,橋頭,4.0,0.57,-,29.9,86,54,24.38,4.73,19.65,-,-,-,24.33,78.9
39,高雄市,2012/11,美濃,2.0,0.41,-,31.3,58,36,12.73,2.69,10.03,-,-,-,23.84,78.9
40,基隆市,2012/11,基隆,2.0,0.46,-,33.6,36,22,16.57,3.92,12.65,2.122,0.142,1.98,20.95,81.84
41,新竹市,2012/11,新竹,3.3,0.55,-,27.2,50,33,24.4,5.26,19.14,2.183,0.225,1.958,21.85,75.49
42,嘉義市,2012/11,嘉義,3.6,0.65,-,26.0,86,47,27.11,5.6,21.52,2.213,0.254,1.96,23.12,74.47
43,宜蘭縣,2012/11,宜蘭,2.1,0.42,413.06,25.3,44,25,11.31,2.31,9.0,-,-,-,20.16,84.08
44,宜蘭縣,2012/11,冬山,2.1,0.45,-,19.9,42,20,19.9,6.05,13.85,-,-,-,20.19,87.15
45,桃園市,2012/11,桃園,8.1,0.62,-,27.6,47,29,25.91,5.73,20.18,2.124,0.22,1.905,21.08,70.62
46,桃園市,2012/11,中壢,6.0,1.15,-,23.9,71,29,51.71,21.87,29.84,2.623,0.491,2.133,20.76,77.32
47,桃園市,2012/11,大園,5.2,0.42,-,29.6,50,32,24.05,5.24,18.81,-,-,-,21.32,76.09
48,桃園市,2012/11,龍潭,2.7,0.48,-,32.7,61,24,20.38,4.24,16.14,-,-,-,20.04,75.76
49,桃園市,2012/11,平鎮,5.2,0.52,-,30.8,56,25,23.1,4.44,18.66,-,-,-,20.75,78.45
50,桃園市,2012/11,觀音,7.7,0.37,-,29.1,64,31,18.18,2.71,15.48,-,-,-,21.24,77.55
51,新竹縣,2012/11,竹東,2.3,0.43,-,29.6,43,25,14.59,2.83,11.76,-,-,-,21.12,80.07
52,新竹縣,2012/11,湖口,3.4,0.41,-,33.5,45,32,18.38,3.63,14.75,-,-,-,20.96,75.41
53,苗栗縣,2012/11,苗栗,3.4,0.55,-,24.5,48,29,24.72,5.25,19.47,-,-,-,21.49,77.89
54,苗栗縣,2012/11,頭份,2.9,0.48,-,28.6,52,30,22.5,4.44,18.06,2.149,0.151,1.998,21.42,76.85
55,苗栗縣,2012/11,三義,2.1,0.38,-,34.4,45,30,14.09,2.13,11.96,-,-,-,19.5,81.56
56,彰化縣,2012/11,彰化,4.3,0.67,-,25.5,59,41,29.92,6.69,23.23,2.043,0.306,1.737,22.35,72.82
57,彰化縣,2012/11,線西,5.0,0.48,-,26.8,60,35,23.75,4.47,19.28,2.14,0.19,1.95,21.6,79.03
58,彰化縣,2012/11,二林,3.3,0.43,-,26.8,75,44,17.86,4.68,13.18,-,-,-,22.52,78.29
59,南投縣,2012/11,南投,2.7,0.7,-,23.1,64,38,28.39,6.88,21.5,2.184,0.254,1.93,22.19,74.49
60,南投縣,2012/11,埔里,2.1,0.48,-,23.7,42,32,18.1,3.72,14.37,-,-,-,21.5,78.42
61,南投縣,2012/11,竹山,2.9,0.51,-,26.9,59,43,21.78,4.14,17.64,-,-,-,21.98,74.77
62,雲林縣,2012/11,斗六,3.7,0.59,-,25.4,72,45,23.12,4.3,18.81,-,-,-,23.08,74.64
63,雲林縣,2012/11,崙背,3.5,0.49,-,29.4,69,42,18.79,3.3,15.49,-,-,-,22.39,81.86
64,雲林縣,2012/11,麥寮,3.8,0.47,-,32.8,66,37,18.68,4.18,14.5,2.215,0.119,2.097,22.3,82.7
65,雲林縣,2012/11,臺西,3.8,0.42,-,36.0,61,36,15.58,2.59,12.98,2.123,0.115,2.008,22.29,81.11
66,嘉義縣,2012/11,朴子,3.7,0.5,-,28.4,89,46,19.73,3.38,16.35,-,-,-,22.85,75.7
67,嘉義縣,2012/11,新港,3.2,0.51,-,29.2,85,34,20.49,4.36,16.13,-,-,-,22.4,76.32
68,屏東縣,2012/11,屏東,4.0,0.64,-,33.8,81,49,20.41,2.92,17.49,2.193,0.212,1.98,24.71,75.48
69,屏東縣,2012/11,潮州,3.3,0.43,-,35.6,73,46,11.84,2.15,9.69,-,-,-,24.29,80.94
70,屏東縣,2012/11,恆春,0.9,0.22,399.89,43.0,26,14,2.57,0.98,1.54,-,-,-,23.62,78.75
71,臺東縣,2012/11,臺東,1.0,0.42,-,30.8,35,15,9.01,2.11,6.89,-,-,-,22.62,79.97
72,臺東縣,2012/11,關山,1.0,-,-,27.7,33,13,6.32,1.54,4.77,-,-,-,20.76,84.29
73,花蓮縣,2012/11,花蓮,1.5,0.57,-,22.2,34,18,18.51,4.83,13.68,-,-,-,22.06,82.8
74,澎湖縣,2012/11,馬公,1.9,0.31,-,47.0,48,25,5.2,1.1,4.09,-,-,-,23.55,72.69
75,金門縣,2012/11,金門,7.5,0.51,-,37.8,93,46,16.69,2.23,14.45,-,-,-,21.25,75.14
76,連江縣,2012/11,馬祖,4.0,0.4,-,50.4,61,36,8.57,1.48,7.08,-,-,-,18.3,81.09
,,,,,,,,,,,,,,,,,
