序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","紫外線指數 UVB (UVI)"
51,新竹縣,2001/02,竹東,2.0,0.6,21.0,47.0,-,29,7.62,21.54,-,-,-,17.09,-,-,-
52,新竹縣,2001/02,湖口,2.7,0.53,28.8,52.0,-,24,5.77,17.86,-,-,-,16.99,-,-,-
53,苗栗縣,2001/02,苗栗,4.9,0.68,17.6,50.0,-,36,11.35,24.23,-,-,-,16.49,-,-,-
54,苗栗縣,2001/02,頭份,10.2,-,-,-,-,33,11.94,20.94,2.52,0.2,2.32,17.51,-,-,-
55,苗栗縣,2001/02,三義,1.4,0.46,25.0,38.0,-,23,5.49,17.6,2.41,0.14,2.27,15.25,-,-,-
56,彰化縣,2001/02,彰化,5.8,0.74,22.8,86.0,-,44,15.03,29.14,2.54,0.31,2.23,18.31,-,-,-
57,彰化縣,2001/02,線西,5.5,-,-,52.0,-,27,7.28,19.91,2.25,0.11,2.13,17.25,-,-,-
58,彰化縣,2001/02,二林,3.5,0.52,21.0,90.0,-,22,3.83,18.6,-,-,-,18.52,-,-,-
59,南投縣,2001/02,南投,2.6,0.8,22.0,85.0,-,44,11.06,32.67,2.52,0.36,2.16,19.43,-,-,-
60,南投縣,2001/02,埔里,-,0.93,29.9,98.0,-,20,3.3,16.97,-,-,-,18.68,-,-,-
61,南投縣,2001/02,竹山,2.7,0.68,21.1,97.0,-,38,7.98,29.8,-,-,-,18.89,-,-,-
62,雲林縣,2001/02,斗六,5.2,0.77,18.3,97.0,-,39,10.51,28.24,-,-,-,18.44,-,-,-
63,雲林縣,2001/02,崙背,3.5,0.49,26.9,86.0,-,23,4.19,18.97,2.24,0.16,2.08,18.24,-,-,-
64,雲林縣,2001/02,臺西,4.0,0.4,34.1,63.0,-,14,2.15,11.94,-,-,-,18.56,-,-,-
65,嘉義縣,2001/02,朴子,3.1,0.44,31.8,86.0,-,22,2.98,18.41,-,-,-,18.26,-,-,-
66,嘉義縣,2001/02,新港,2.6,0.48,28.6,86.0,-,25,4.7,20.13,-,-,-,17.72,-,-,-
67,屏東縣,2001/02,屏東,3.4,0.77,28.1,113.0,-,27,2.77,24.14,2.47,0.35,2.13,20.71,-,-,-
68,屏東縣,2001/02,潮州,4.8,0.66,33.4,128.0,-,32,3.58,28.18,-,-,-,20.92,-,-,-
69,屏東縣,2001/02,恆春,0.8,0.29,38.6,41.0,-,-,-,-,-,-,-,21.28,-,-,-
70,臺東縣,2001/02,臺東,1.9,0.52,28.2,34.0,-,13,3.22,9.56,2.2,0.07,2.13,20.72,-,-,-
71,花蓮縣,2001/02,花蓮,0.5,0.64,20.0,35.0,-,21,6.35,15.13,2.22,0.19,2.04,20.42,-,-,-
72,連江縣,2001/02,馬祖,-,-,-,31.0,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,
