序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
16,新北市,2004/08,土城,4.6,0.56,-,24.7,43,-,31.19,10.22,20.97,-,-,-,29.86,-,-,72.97,-
17,新北市,2004/08,林口,4.8,0.38,-,25.7,44,-,24.04,5.54,18.52,-,-,-,30.42,-,-,75.99,-
18,新北市,2004/08,萬里,2.9,0.18,-,32.7,37,-,9.28,2.02,7.37,-,-,-,30.7,-,-,78.59,-
19,臺中市,2004/08,西屯,3.7,0.48,-,27.5,43,-,20.88,4.89,16.01,-,-,-,29.16,-,-,74.72,-
20,臺中市,2004/08,忠明,2.7,0.58,-,18.7,42,33,23.45,4.57,18.93,-,-,-,29.21,-,-,70.6,-
21,臺中市,2004/08,豐原,4.2,0.44,-,23.0,42,-,-,-,-,-,-,-,28.28,-,-,72.45,-
22,臺中市,2004/08,沙鹿,4.1,0.4,-,27.3,44,25,17.11,3.94,13.18,-,-,-,28.82,-,-,72.85,-
23,臺中市,2004/08,大里,2.5,0.59,401.45,28.3,50,-,19.7,3.1,16.68,-,-,-,29.91,-,-,74.67,-
24,臺南市,2004/08,新營,2.5,0.32,-,29.3,45,-,-,-,-,-,-,-,27.92,-,-,72.62,-
25,臺南市,2004/08,善化,4.2,0.22,-,25.5,42,-,13.36,4.63,8.78,-,-,-,29.73,-,-,77.1,-
26,臺南市,2004/08,安南,5.2,0.33,-,26.5,46,-,14.71,3.52,11.23,-,-,-,28.68,-,-,74.1,-
27,臺南市,2004/08,臺南,2.7,0.53,-,40.1,35,-,13.78,1.68,12.11,1.965,0.136,1.829,28.83,-,-,72.72,-
28,高雄市,2004/08,左營,7.2,0.43,-,22.9,39,-,19.96,5.22,14.74,-,-,-,29.52,-,-,74.55,-
29,高雄市,2004/08,楠梓,6.6,0.41,-,20.6,39,-,23.37,6.04,17.39,-,-,-,29.99,-,-,75.44,-
30,高雄市,2004/08,前金,6.5,0.42,-,27.3,44,-,21.38,5.15,16.25,-,-,-,28.66,-,-,69.65,-
31,高雄市,2004/08,前鎮,10.3,0.4,-,23.1,43,-,26.01,6.93,19.09,-,-,-,-,-,-,-,-
32,高雄市,2004/08,復興,9.7,0.68,-,21.5,48,-,29.06,8.73,20.34,-,-,-,28.34,-,-,-,-
33,高雄市,2004/08,小港,10.5,0.42,-,24.4,42,-,-,-,-,-,-,-,29.77,-,-,74.42,-
34,高雄市,2004/08,鳳山,6.0,0.52,-,21.9,41,36,20.62,5.13,15.51,-,-,-,29.0,-,-,73.19,-
35,高雄市,2004/08,林園,7.8,0.32,-,41.7,49,30,15.98,6.56,9.44,-,-,-,29.7,-,-,82.17,-
36,高雄市,2004/08,大寮,5.8,0.31,-,25.7,39,28,15.58,3.59,12.25,-,-,-,29.49,-,-,76.79,-
37,高雄市,2004/08,仁武,7.4,0.32,-,21.3,46,-,25.63,5.97,19.76,-,-,-,28.71,-,-,76.6,-
38,高雄市,2004/08,橋頭,6.9,0.29,-,27.3,45,24,20.99,4.57,16.5,-,-,-,28.89,-,-,75.9,-
39,高雄市,2004/08,美濃,1.8,0.38,-,31.8,31,-,6.66,0.93,5.83,-,-,-,29.09,-,-,-,-
40,基隆市,2004/08,基隆,7.0,0.37,-,22.4,41,-,22.78,6.36,16.43,-,-,-,29.94,-,-,75.18,-
41,新竹市,2004/08,新竹,4.6,0.42,-,25.5,41,-,23.89,5.79,18.16,-,-,-,29.09,-,-,73.62,-
42,嘉義市,2004/08,嘉義,2.7,0.4,-,27.5,50,-,14.62,1.95,12.82,-,-,-,27.34,-,-,74.43,-
43,宜蘭縣,2004/08,宜蘭,1.9,0.27,381.74,23.0,26,-,8.97,2.26,6.72,-,-,-,29.9,-,-,72.63,-
44,宜蘭縣,2004/08,冬山,2.0,0.37,-,16.3,33,-,14.18,3.77,10.4,1.94,0.118,1.822,29.26,-,-,70.36,-
45,桃園市,2004/08,桃園,-,0.47,-,10.6,54,-,30.29,8.04,22.26,2.94,0.614,2.326,31.37,-,-,73.02,-
46,桃園市,2004/08,中壢,5.9,1.13,-,19.8,51,-,50.16,24.21,25.99,-,-,-,29.14,-,-,70.58,-
47,桃園市,2004/08,大園,4.4,0.31,-,25.6,40,-,21.71,6.27,15.49,-,-,-,29.7,-,-,73.19,-
48,桃園市,2004/08,龍潭,2.2,0.33,-,21.8,31,-,18.93,3.47,15.46,-,-,-,27.87,-,-,74.07,-
49,桃園市,2004/08,平鎮,5.7,0.39,-,25.5,44,-,-,-,-,-,-,-,-,-,-,75.66,-
50,桃園市,2004/08,觀音,6.3,0.23,-,29.2,46,-,18.83,5.68,13.23,-,-,-,30.42,-,-,68.21,-
51,新竹縣,2004/08,竹東,5.0,0.35,-,27.0,35,-,17.15,3.64,13.57,-,-,-,30.04,-,-,73.54,-
52,新竹縣,2004/08,湖口,4.1,0.29,-,27.9,39,-,18.94,4.8,14.25,-,-,-,29.37,-,-,72.79,-
53,苗栗縣,2004/08,苗栗,2.3,0.39,-,24.3,42,-,-,-,-,-,-,-,29.9,-,-,71.08,-
54,苗栗縣,2004/08,頭份,5.2,0.36,-,14.5,47,-,18.48,4.27,14.22,-,-,-,29.31,-,-,70.7,-
55,苗栗縣,2004/08,三義,1.2,0.2,-,31.8,42,-,10.89,1.69,9.19,2.225,0.217,2.008,27.16,-,-,81.71,-
56,彰化縣,2004/08,彰化,3.2,0.41,-,20.7,49,-,20.07,3.77,16.31,2.371,0.146,2.226,28.14,-,-,-,-
57,彰化縣,2004/08,線西,2.4,0.29,-,25.1,40,-,-,-,-,-,-,-,29.51,-,-,76.12,-
58,彰化縣,2004/08,二林,1.3,0.21,-,28.7,42,-,8.01,1.9,6.14,-,-,-,30.41,-,-,73.36,-
59,南投縣,2004/08,南投,1.9,0.5,-,-,45,-,-,-,-,-,-,-,29.17,-,-,76.17,-
60,南投縣,2004/08,埔里,1.1,0.37,-,-,46,-,-,-,-,-,-,-,25.37,-,-,74.91,-
61,南投縣,2004/08,竹山,1.9,0.33,-,30.4,43,-,9.58,1.79,7.87,-,-,-,28.51,-,-,77.53,-
62,雲林縣,2004/08,斗六,3.5,0.38,-,27.1,47,-,13.1,3.0,10.39,-,-,-,29.29,-,-,74.78,-
63,雲林縣,2004/08,崙背,1.3,0.25,-,27.7,48,-,11.09,2.25,8.94,-,-,-,27.97,-,-,75.95,-
64,雲林縣,2004/08,臺西,3.8,0.2,-,29.5,37,-,10.35,2.52,7.91,-,-,-,28.31,-,-,82.65,-
65,嘉義縣,2004/08,朴子,3.1,0.27,-,25.3,35,-,-,-,-,-,-,-,29.27,-,-,73.03,-
66,嘉義縣,2004/08,新港,1.7,0.24,-,29.5,48,-,-,-,-,-,-,-,28.51,-,-,75.89,-
67,屏東縣,2004/08,屏東,4.8,0.44,-,28.2,44,-,14.99,3.2,11.79,-,-,-,29.21,-,-,74.15,-
68,屏東縣,2004/08,潮州,5.0,0.21,-,26.1,39,-,8.81,2.02,6.83,-,-,-,29.91,-,-,76.63,-
69,屏東縣,2004/08,恆春,1.0,0.08,371.63,30.4,27,-,1.54,0.25,1.41,-,-,-,28.67,-,-,76.71,-
70,臺東縣,2004/08,臺東,2.6,0.33,-,21.3,35,15,11.53,4.13,7.41,-,-,-,30.1,-,-,73.64,-
71,花蓮縣,2004/08,花蓮,1.2,0.37,-,16.9,40,-,16.8,5.23,11.6,-,-,-,29.1,-,-,-,-
72,澎湖縣,2004/08,馬公,0.6,0.16,-,33.6,25,-,5.22,0.77,4.46,-,-,-,29.12,-,-,79.32,-
73,金門縣,2004/08,金門,4.6,0.31,-,30.8,46,-,12.42,3.74,8.68,-,-,-,29.17,-,-,-,-
74,連江縣,2004/08,馬祖,1.1,0.18,-,40.5,40,-,3.49,0.75,2.67,-,-,-,27.98,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
