序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
20,臺中市,2005/11,豐原,4.4,0.68,-,27.3,70,45,23.39,4.11,19.28,1.923,0.313,1.61,22.28,-,-,70.44,-
21,臺中市,2005/11,沙鹿,3.9,0.56,-,31.5,84,49,21.47,3.75,17.71,-,-,-,23.19,-,-,70.94,-
22,臺中市,2005/11,大里,4.9,0.78,-,24.2,114,59,36.73,9.77,26.96,-,-,-,24.77,-,-,66.02,-
23,臺南市,2005/11,新營,4.9,0.52,-,29.2,127,54,25.09,5.53,19.56,2.286,0.222,2.064,23.32,-,-,71.45,-
24,臺南市,2005/11,善化,4.4,0.46,426.86,24.1,118,57,24.33,4.65,19.68,-,-,-,23.88,-,-,74.0,-
25,臺南市,2005/11,安南,6.0,0.51,-,29.0,113,57,26.01,6.17,19.84,-,-,-,24.1,-,-,67.75,-
26,臺南市,2005/11,臺南,5.4,0.65,-,33.4,116,60,29.18,4.84,24.34,2.179,0.35,1.829,23.89,-,-,68.1,-
27,高雄市,2005/11,左營,7.8,0.74,-,32.4,115,72,39.71,10.4,29.31,-,-,-,23.91,-,-,72.68,-
28,高雄市,2005/11,楠梓,6.3,0.59,-,28.2,125,62,29.12,6.46,22.66,1.94,0.221,1.72,24.71,-,-,67.98,-
29,高雄市,2005/11,前金,9.3,0.79,-,38.4,119,76,36.98,8.73,28.25,-,-,-,25.14,-,-,70.25,-
30,高雄市,2005/11,前鎮,11.5,0.89,-,28.4,125,68,51.38,13.7,37.67,-,-,-,25.31,-,-,66.11,-
31,高雄市,2005/11,復興,13.2,1.28,-,25.6,114,60,63.72,20.78,42.94,-,-,-,25.46,-,-,65.93,-
32,高雄市,2005/11,小港,16.0,0.76,-,27.2,116,79,57.25,20.08,37.17,2.065,0.454,1.608,26.15,-,-,66.83,-
33,高雄市,2005/11,鳳山,9.5,0.82,-,29.8,127,67,44.89,13.66,31.23,-,-,-,25.06,-,-,68.5,-
34,高雄市,2005/11,林園,12.0,0.43,-,44.8,124,70,24.45,5.26,19.19,-,-,-,25.14,-,-,70.75,-
35,高雄市,2005/11,大寮,8.5,0.65,-,30.2,117,68,30.99,6.33,24.61,-,-,-,25.24,-,-,70.66,-
36,高雄市,2005/11,仁武,17.7,0.64,-,21.8,130,66,46.75,13.58,33.17,2.4,0.388,2.012,25.82,-,-,70.86,-
37,高雄市,2005/11,橋頭,6.3,0.57,-,24.4,110,64,36.86,12.8,24.06,-,-,-,25.04,-,-,73.63,-
38,高雄市,2005/11,美濃,2.5,0.42,-,36.5,83,51,14.48,2.19,12.27,-,-,-,25.28,-,-,70.0,-
39,基隆市,2005/11,基隆,4.9,0.51,-,34.2,47,33,19.96,3.8,16.15,2.066,0.158,1.908,23.29,-,-,72.86,-
40,新竹市,2005/11,新竹,4.2,0.59,-,28.6,71,44,29.81,7.45,22.37,2.193,0.272,1.921,23.21,-,-,67.97,-
41,嘉義市,2005/11,嘉義,5.0,0.65,-,28.0,125,55,25.12,4.47,20.63,2.272,0.265,2.006,22.54,-,-,68.19,-
42,宜蘭縣,2005/11,宜蘭,2.3,0.5,405.99,26.1,57,28,14.45,2.43,12.02,-,-,-,23.43,-,-,74.32,-
43,宜蘭縣,2005/11,冬山,2.7,0.53,-,23.5,53,25,24.31,7.93,16.37,-,-,-,22.21,-,-,79.68,-
44,桃園市,2005/11,桃園,8.9,0.66,-,29.8,86,43,30.19,5.95,24.24,2.267,0.336,1.931,23.02,-,-,71.06,-
45,桃園市,2005/11,中壢,8.1,1.03,-,20.6,74,43,49.62,18.93,30.68,-,-,-,22.27,-,-,75.23,-
46,桃園市,2005/11,大園,5.3,0.43,-,33.0,73,43,26.52,5.28,21.24,-,-,-,23.22,-,-,69.56,-
47,桃園市,2005/11,龍潭,3.6,0.48,-,31.5,75,36,23.3,4.68,18.62,-,-,-,20.95,-,-,71.52,-
48,桃園市,2005/11,平鎮,6.6,0.55,-,29.0,81,43,28.18,4.4,23.79,-,-,-,21.76,-,-,69.78,-
49,桃園市,2005/11,觀音,8.8,0.37,-,27.6,79,41,23.12,3.19,19.93,2.059,0.173,1.886,23.01,-,-,73.48,-
50,新竹縣,2005/11,竹東,2.0,0.47,-,32.7,57,36,15.97,2.96,13.01,-,-,-,23.25,-,-,67.18,-
51,新竹縣,2005/11,湖口,4.7,0.45,-,34.3,71,44,21.75,4.46,17.29,-,-,-,22.36,-,-,72.98,-
52,苗栗縣,2005/11,苗栗,4.1,0.58,-,27.6,66,41,23.33,5.42,17.91,-,-,-,23.18,-,-,70.04,-
53,苗栗縣,2005/11,頭份,4.6,0.48,-,29.2,68,39,22.66,5.22,17.44,-,-,-,21.46,-,-,71.81,-
54,苗栗縣,2005/11,三義,3.2,0.36,-,35.7,61,39,14.05,1.77,12.26,-,-,-,19.93,-,-,76.9,-
55,彰化縣,2005/11,彰化,6.6,0.61,-,23.0,107,61,36.4,9.97,26.44,2.306,0.24,2.066,23.72,-,-,64.99,-
56,彰化縣,2005/11,線西,5.4,0.42,-,29.8,82,47,21.49,3.27,18.21,-,-,-,24.12,-,-,69.06,-
57,彰化縣,2005/11,二林,4.2,0.41,-,31.0,98,52,16.46,3.01,13.44,-,-,-,23.44,-,-,70.87,-
58,南投縣,2005/11,南投,4.3,0.67,-,27.2,76,53,30.33,7.58,22.75,-,-,-,23.93,-,-,69.58,-
59,南投縣,2005/11,埔里,3.1,0.59,-,30.6,73,45,19.65,2.98,16.66,-,-,-,23.06,-,-,67.98,-
60,南投縣,2005/11,竹山,3.9,0.53,-,30.0,97,61,25.73,5.68,20.04,-,-,-,24.12,-,-,69.01,-
61,雲林縣,2005/11,斗六,4.8,0.56,-,32.3,106,66,22.91,4.28,18.64,-,-,-,24.1,-,-,68.34,-
62,雲林縣,2005/11,崙背,4.6,0.41,-,32.0,109,52,14.7,2.56,12.18,2.356,0.206,2.15,23.94,-,-,71.62,-
63,雲林縣,2005/11,臺西,6.2,0.35,-,40.0,74,45,14.35,3.35,11.08,-,-,-,24.63,-,-,73.45,-
64,嘉義縣,2005/11,朴子,3.6,0.43,-,32.5,114,51,17.26,2.31,14.94,-,-,-,23.94,-,-,69.64,-
65,嘉義縣,2005/11,新港,-,0.46,-,30.8,118,55,19.61,3.56,16.04,-,-,-,23.45,-,-,69.17,-
66,屏東縣,2005/11,屏東,5.8,0.66,-,35.0,115,68,24.62,3.53,21.08,2.317,0.378,1.939,25.5,-,-,72.52,-
67,屏東縣,2005/11,潮州,4.9,0.44,-,39.5,100,60,22.9,5.08,17.82,-,-,-,24.98,-,-,75.97,-
68,屏東縣,2005/11,恆春,1.2,0.12,386.18,37.8,21,13,3.44,1.37,2.04,-,-,-,24.74,-,-,75.33,-
69,臺東縣,2005/11,臺東,1.8,0.39,-,31.2,34,16,9.97,3.89,6.08,1.834,0.156,1.685,24.61,-,-,73.1,-
70,臺東縣,2005/11,關山,1.2,0.23,-,20.6,31,-,7.88,3.06,4.82,-,-,-,22.84,-,-,74.0,-
71,花蓮縣,2005/11,花蓮,2.0,0.5,-,19.8,41,22,16.55,4.35,12.2,1.982,0.197,1.785,24.0,-,-,68.51,-
72,澎湖縣,2005/11,馬公,1.9,0.26,-,48.7,59,31,4.35,0.63,3.68,-,-,-,23.55,-,-,74.54,-
73,金門縣,2005/11,金門,9.5,0.53,-,37.4,106,58,14.87,3.31,11.55,2.029,0.133,1.896,21.42,-,-,-,-
74,連江縣,2005/11,馬祖,5.2,0.4,-,50.6,88,50,7.48,1.06,6.4,2.33,0.487,1.843,20.1,-,-,72.96,-
,,,,,,,,,,,,,,,,,,,,
