序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
26,臺南市,2011/06,安南,3.5,0.27,-,21.8,45,20,14.59,5.72,8.87,2.042,0.17,1.874,29.85,72.25
27,臺南市,2011/06,臺南,3.9,0.3,-,24.2,35,18,13.28,2.89,10.39,1.956,0.155,1.801,29.82,78.46
28,高雄市,2011/06,左營,5.2,0.32,-,19.8,38,20,17.91,5.42,12.49,1.941,0.131,1.81,29.45,74.08
29,高雄市,2011/06,楠梓,7.3,0.32,-,19.7,35,20,18.61,5.84,12.77,1.939,0.225,1.715,29.61,73.54
30,高雄市,2011/06,前金,6.8,0.3,-,20.8,32,23,16.68,5.17,11.51,1.908,0.111,1.798,29.5,73.98
31,高雄市,2011/06,前鎮,9.4,0.27,-,17.6,30,17,18.83,5.81,13.02,1.943,0.223,1.721,29.58,79.77
32,高雄市,2011/06,復興,7.3,0.46,-,17.8,34,18,21.02,6.46,14.56,2.064,0.234,1.831,29.26,77.19
33,高雄市,2011/06,小港,11.9,0.37,-,16.2,44,24,21.45,8.47,12.99,1.787,0.179,1.608,29.58,73.68
34,高雄市,2011/06,鳳山,5.3,0.46,-,21.7,45,22,19.2,5.07,14.13,2.039,0.207,1.832,29.87,73.18
35,高雄市,2011/06,林園,3.2,0.12,-,25.0,46,18,6.34,1.85,4.48,1.804,0.035,1.77,29.04,77.8
36,高雄市,2011/06,大寮,4.3,0.23,-,20.7,39,20,11.8,2.68,9.12,1.945,0.145,1.801,29.31,79.08
37,高雄市,2011/06,仁武,6.4,0.29,-,20.9,43,22,18.38,5.1,13.27,1.944,0.127,1.817,29.38,74.58
38,高雄市,2011/06,橋頭,5.0,0.26,-,22.9,36,22,14.86,4.5,10.36,-,-,-,30.02,76.37
39,高雄市,2011/06,美濃,2.5,0.22,-,26.4,48,19,8.85,3.01,5.85,-,-,-,29.21,78.04
40,基隆市,2011/06,基隆,3.9,0.34,-,22.4,25,16,18.62,4.48,14.14,1.997,0.134,1.863,28.42,78.44
41,新竹市,2011/06,新竹,3.4,0.36,-,19.3,31,20,18.81,5.2,13.61,2.035,0.173,1.861,29.19,73.57
42,嘉義市,2011/06,嘉義,2.8,0.26,-,23.2,39,24,12.17,2.02,10.15,1.86,0.117,1.742,29.36,71.34
43,宜蘭縣,2011/06,宜蘭,2.1,0.25,412.81,19.6,31,16,8.88,2.08,6.8,-,-,-,28.65,77.35
44,宜蘭縣,2011/06,冬山,2.3,0.32,-,17.9,30,13,13.59,4.68,8.91,-,-,-,28.33,79.83
45,桃園市,2011/06,桃園,7.8,0.51,-,20.9,44,21,26.16,6.28,19.88,2.172,0.269,1.903,28.68,75.59
46,桃園市,2011/06,中壢,5.1,1.12,-,16.7,55,24,47.79,24.18,23.61,2.573,0.53,2.043,28.08,76.58
47,桃園市,2011/06,大園,5.0,0.27,-,20.7,31,20,20.49,4.69,15.79,-,-,-,27.7,71.99
48,桃園市,2011/06,龍潭,3.0,0.35,-,24.3,44,18,19.06,4.06,15.0,-,-,-,27.79,78.35
49,桃園市,2011/06,平鎮,4.8,0.32,-,19.5,44,19,23.12,5.57,17.55,-,-,-,28.49,75.1
50,桃園市,2011/06,觀音,4.9,0.19,-,22.4,45,18,12.49,2.64,9.85,-,-,-,28.79,81.23
51,新竹縣,2011/06,竹東,1.7,0.21,-,26.1,36,22,13.11,2.8,10.32,-,-,-,28.35,75.45
52,新竹縣,2011/06,湖口,4.1,0.22,-,22.0,31,22,16.11,4.65,11.47,-,-,-,28.55,74.7
53,苗栗縣,2011/06,苗栗,3.2,0.28,-,23.2,31,21,13.64,3.36,10.27,-,-,-,29.17,71.38
54,苗栗縣,2011/06,頭份,3.6,0.25,-,25.0,32,17,15.77,3.96,11.81,2.01,0.094,1.916,28.87,73.09
55,苗栗縣,2011/06,三義,3.1,0.2,-,26.9,35,19,11.08,1.99,9.1,-,-,-,26.25,81.2
56,彰化縣,2011/06,彰化,-,0.27,-,20.9,-,25,16.98,4.41,12.58,1.75,0.134,1.616,29.63,71.14
57,彰化縣,2011/06,線西,3.2,0.21,-,23.3,36,20,9.8,2.54,7.26,2.0,0.105,1.894,28.48,78.47
58,彰化縣,2011/06,二林,3.0,0.17,-,22.8,44,24,10.47,4.13,6.33,-,-,-,29.15,75.59
59,南投縣,2011/06,南投,2.2,0.3,-,24.6,43,17,13.17,3.22,9.95,1.884,0.088,1.796,28.63,73.64
60,南投縣,2011/06,埔里,1.9,0.26,-,27.5,28,20,10.21,1.58,8.62,-,-,-,26.62,73.47
61,南投縣,2011/06,竹山,2.1,0.2,-,25.1,30,16,9.72,1.79,7.93,-,-,-,27.25,77.85
62,雲林縣,2011/06,斗六,2.8,0.28,-,24.0,37,24,13.34,2.99,10.35,-,-,-,29.57,72.29
63,雲林縣,2011/06,崙背,2.3,0.16,-,23.4,37,13,9.67,3.07,6.61,-,-,-,28.87,81.26
64,雲林縣,2011/06,麥寮,2.6,0.21,-,22.8,29,19,9.47,2.99,6.48,-,-,-,29.85,83.62
65,雲林縣,2011/06,臺西,2.5,0.14,-,26.1,26,18,6.66,1.99,4.67,1.945,0.06,1.886,28.79,79.41
66,嘉義縣,2011/06,朴子,2.9,0.24,-,22.1,41,19,11.48,2.98,8.5,-,-,-,29.23,77.9
67,嘉義縣,2011/06,新港,2.6,0.17,-,22.4,41,20,10.52,2.79,7.72,-,-,-,28.56,73.74
68,屏東縣,2011/06,屏東,3.1,0.36,-,25.6,42,20,12.63,3.6,9.02,1.985,0.137,1.848,29.66,72.51
69,屏東縣,2011/06,潮州,2.5,0.17,-,22.6,36,21,8.46,2.31,6.15,-,-,-,28.84,72.12
70,屏東縣,2011/06,恆春,2.0,0.07,386.75,22.5,16,10,3.11,1.65,1.45,-,-,-,27.35,82.77
71,臺東縣,2011/06,臺東,1.5,0.3,-,18.0,22,10,8.25,3.05,5.2,-,-,-,29.71,80.39
72,臺東縣,2011/06,關山,1.9,-,-,14.2,18,9,4.52,2.17,2.35,-,-,-,27.37,77.88
73,花蓮縣,2011/06,花蓮,1.9,0.29,-,18.0,30,15,9.15,3.0,6.15,-,-,-,28.58,79.64
74,澎湖縣,2011/06,馬公,2.5,0.19,-,26.7,32,14,8.66,2.49,6.17,-,-,-,28.91,81.72
75,金門縣,2011/06,金門,3.4,0.17,-,25.6,37,19,11.13,3.6,7.53,-,-,-,28.3,84.5
76,連江縣,2011/06,馬祖,2.7,0.14,-,30.7,37,22,6.39,1.43,4.97,-,-,-,26.26,86.27
,,,,,,,,,,,,,,,,,
